storm_id,year,month,day,hour,latitude,longitude,grade,Central pressure,Maximum sustained wind speed
415,2004,8,16,0,18.6,131.6,Tropical Depression,996,0
415,2004,8,16,6,18.8,130.8,Tropical Storm,992,35
415,2004,8,16,12,20.0,129.6,Tropical Storm,992,35
415,2004,8,16,18,21.2,128.8,Tropical Storm,992,35
415,2004,8,16,21,22.2,128.2,Tropical Storm,990,40
415,2004,8,17,0,23.0,127.8,Tropical Storm,990,40
415,2004,8,17,3,24.0,127.4,Tropical Storm,990,40
415,2004,8,17,6,25.1,126.9,Tropical Storm,985,45
415,2004,8,17,9,25.8,126.5,Severe Tropical Storm,980,50
415,2004,8,17,12,26.8,126.2,Severe Tropical Storm,980,50
415,2004,8,17,18,27.6,125.6,Severe Tropical Storm,975,60
415,2004,8,18,0,28.4,125.3,Typhoon,970,65
415,2004,8,18,6,30.0,125.4,Typhoon,970,65
415,2004,8,18,9,30.5,125.5,Typhoon,970,65
415,2004,8,18,12,31.2,126.2,Typhoon,970,65
415,2004,8,18,15,32.0,127.0,Typhoon,970,65
415,2004,8,18,18,33.1,127.8,Typhoon,970,65
415,2004,8,18,21,34.4,128.7,Typhoon,970,65
415,2004,8,19,0,35.6,129.7,Typhoon,970,65
415,2004,8,19,3,36.7,130.9,Typhoon,970,65
415,2004,8,19,6,37.7,132.2,Typhoon,970,65
415,2004,8,19,9,38.7,133.6,Typhoon,970,65
415,2004,8,19,12,39.5,135.4,Severe Tropical Storm,975,60
415,2004,8,19,15,40.1,137.1,Severe Tropical Storm,975,60
415,2004,8,19,18,40.6,138.6,Severe Tropical Storm,975,60
415,2004,8,19,21,40.9,140.2,Severe Tropical Storm,980,60
415,2004,8,19,23,41.1,141.0,Severe Tropical Storm,980,60
415,2004,8,20,0,41.2,141.7,Severe Tropical Storm,980,55
415,2004,8,20,3,41.4,143.9,Severe Tropical Storm,980,55
415,2004,8,20,6,41.6,145.8,Severe Tropical Storm,985,50
415,2004,8,20,9,42.0,148.0,Extra-tropical Cyclone,984,0
415,2004,8,20,12,42.0,152.0,Extra-tropical Cyclone,984,0
415,2004,8,20,18,42.5,153.8,Extra-tropical Cyclone,984,0
415,2004,8,21,0,43.0,155.9,Extra-tropical Cyclone,984,0
415,2004,8,21,6,43.5,160.0,Extra-tropical Cyclone,986,0
415,2004,8,21,12,43.8,163.6,Extra-tropical Cyclone,986,0
415,2004,8,21,18,43.8,167.1,Extra-tropical Cyclone,988,0
415,2004,8,22,0,43.9,170.4,Extra-tropical Cyclone,988,0
415,2004,8,22,6,42.0,174.1,Extra-tropical Cyclone,992,0
416,2004,8,18,6,11.2,165.0,Tropical Depression,1004,0
416,2004,8,18,12,11.3,163.8,Tropical Depression,1004,0
416,2004,8,18,18,11.8,163.0,Tropical Depression,1002,0
416,2004,8,19,0,12.3,162.0,Tropical Depression,1002,0
416,2004,8,19,6,12.8,161.3,Tropical Depression,1000,0
416,2004,8,19,12,13.1,160.4,Tropical Storm,996,35
416,2004,8,19,18,13.6,159.1,Tropical Storm,990,45
416,2004,8,20,0,13.9,158.1,Severe Tropical Storm,990,50
416,2004,8,20,6,14.1,156.9,Severe Tropical Storm,990,50
416,2004,8,20,12,14.4,155.4,Severe Tropical Storm,985,50
416,2004,8,20,18,14.5,154.2,Severe Tropical Storm,985,50
416,2004,8,21,0,14.5,152.8,Severe Tropical Storm,985,50
416,2004,8,21,6,14.4,151.6,Severe Tropical Storm,985,50
416,2004,8,21,12,14.2,150.1,Severe Tropical Storm,975,60
416,2004,8,21,18,14.2,148.6,Typhoon,960,75
416,2004,8,22,0,14.3,147.5,Typhoon,955,75
416,2004,8,22,6,14.4,146.4,Typhoon,950,80
416,2004,8,22,12,14.5,145.6,Typhoon,930,100
416,2004,8,22,18,14.8,144.8,Typhoon,920,110
416,2004,8,23,0,15.2,143.6,Typhoon,920,110
416,2004,8,23,6,15.6,142.9,Typhoon,915,110
416,2004,8,23,12,16.4,142.1,Typhoon,915,110
416,2004,8,23,18,17.1,141.1,Typhoon,910,110
416,2004,8,24,0,17.4,140.2,Typhoon,910,110
416,2004,8,24,6,18.0,139.6,Typhoon,910,110
416,2004,8,24,12,18.5,139.2,Typhoon,910,110
416,2004,8,24,18,19.4,138.7,Typhoon,910,110
416,2004,8,25,0,20.4,138.2,Typhoon,910,110
416,2004,8,25,6,21.2,137.6,Typhoon,910,110
416,2004,8,25,12,21.9,137.2,Typhoon,910,110
416,2004,8,25,18,22.5,136.8,Typhoon,910,110
416,2004,8,26,0,23.5,136.3,Typhoon,915,100
416,2004,8,26,6,24.2,135.9,Typhoon,920,100
416,2004,8,26,12,24.7,135.4,Typhoon,925,90
416,2004,8,26,18,25.5,135.1,Typhoon,930,80
416,2004,8,27,0,26.1,134.9,Typhoon,940,80
416,2004,8,27,6,26.6,134.6,Typhoon,940,80
416,2004,8,27,12,26.8,134.4,Typhoon,940,80
416,2004,8,27,18,27.1,134.2,Typhoon,935,90
416,2004,8,28,0,27.2,133.9,Typhoon,935,90
416,2004,8,28,3,27.3,133.7,Typhoon,935,90
416,2004,8,28,6,27.4,133.6,Typhoon,935,90
416,2004,8,28,9,27.6,133.3,Typhoon,935,90
416,2004,8,28,12,27.6,132.9,Typhoon,940,85
416,2004,8,28,15,27.6,132.6,Typhoon,940,85
416,2004,8,28,18,27.8,132.1,Typhoon,940,85
416,2004,8,28,21,27.9,131.6,Typhoon,940,85
416,2004,8,29,0,28.0,131.0,Typhoon,940,85
416,2004,8,29,3,28.3,130.7,Typhoon,940,85
416,2004,8,29,6,28.7,130.3,Typhoon,940,85
416,2004,8,29,9,29.0,130.1,Typhoon,940,85
416,2004,8,29,12,29.3,129.9,Typhoon,940,80
416,2004,8,29,15,29.8,129.8,Typhoon,945,80
416,2004,8,29,18,30.3,129.8,Typhoon,945,80
416,2004,8,29,21,30.9,130.0,Typhoon,950,80
416,2004,8,30,0,31.5,130.2,Typhoon,950,80
416,2004,8,30,3,32.5,130.5,Typhoon,955,80
416,2004,8,30,6,33.5,131.0,Typhoon,965,70
416,2004,8,30,8,33.9,131.4,Typhoon,965,70
416,2004,8,30,9,34.1,131.7,Typhoon,965,70
416,2004,8,30,12,35.2,133.2,Severe Tropical Storm,970,60
416,2004,8,30,15,36.4,135.0,Severe Tropical Storm,970,60
416,2004,8,30,18,37.5,136.2,Severe Tropical Storm,975,60
416,2004,8,30,21,38.8,137.6,Severe Tropical Storm,975,60
416,2004,8,31,0,40.3,139.3,Severe Tropical Storm,975,60
416,2004,8,31,3,41.4,140.5,Severe Tropical Storm,975,60
416,2004,8,31,6,43.9,143.2,Extra-tropical Cyclone,976,0
416,2004,8,31,12,46.0,145.0,Extra-tropical Cyclone,976,0
416,2004,8,31,18,48.1,145.5,Extra-tropical Cyclone,980,0
416,2004,9,1,0,49.7,145.3,Extra-tropical Cyclone,980,0
416,2004,9,1,6,50.7,145.7,Extra-tropical Cyclone,976,0
416,2004,9,1,12,51.5,146.0,Extra-tropical Cyclone,984,0
416,2004,9,1,18,52.4,146.5,Extra-tropical Cyclone,984,0
416,2004,9,2,0,53.1,146.1,Extra-tropical Cyclone,986,0
416,2004,9,2,6,53.9,145.7,Extra-tropical Cyclone,988,0
416,2004,9,2,12,54.6,146.1,Extra-tropical Cyclone,990,0
416,2004,9,2,18,55.8,146.6,Extra-tropical Cyclone,990,0
416,2004,9,3,0,56.4,147.3,Extra-tropical Cyclone,990,0
416,2004,9,3,6,57.2,148.2,Extra-tropical Cyclone,990,0
416,2004,9,3,12,57.8,149.7,Extra-tropical Cyclone,992,0
416,2004,9,3,18,58.6,150.9,Extra-tropical Cyclone,994,0
416,2004,9,4,0,59.2,150.0,Extra-tropical Cyclone,994,0
416,2004,9,4,6,60.1,149.3,Extra-tropical Cyclone,996,0
416,2004,9,4,12,59.2,148.8,Extra-tropical Cyclone,998,0
416,2004,9,4,18,58.8,149.8,Extra-tropical Cyclone,998,0
416,2004,9,5,0,59.0,150.0,Extra-tropical Cyclone,1000,0
416,2004,9,5,6,59.1,150.7,Extra-tropical Cyclone,1002,0
416,2004,9,5,12,59.3,151.7,Extra-tropical Cyclone,1006,0
417,2004,8,18,0,9.7,142.0,Tropical Depression,1004,0
417,2004,8,18,6,10.1,140.8,Tropical Depression,1004,0
417,2004,8,18,12,10.4,139.5,Tropical Depression,1004,0
417,2004,8,18,18,10.6,139.1,Tropical Depression,1002,0
417,2004,8,19,0,11.1,138.9,Tropical Depression,1002,0
417,2004,8,19,6,11.6,138.3,Tropical Depression,1000,0
417,2004,8,19,12,12.5,137.4,Tropical Depression,1000,0
417,2004,8,19,18,13.1,136.6,Tropical Depression,998,0
417,2004,8,20,0,14.3,136.0,Tropical Storm,996,35
417,2004,8,20,6,14.9,135.5,Tropical Storm,994,40
417,2004,8,20,12,15.7,135.4,Tropical Storm,992,45
417,2004,8,20,18,16.8,134.6,Tropical Storm,990,45
417,2004,8,21,0,17.4,134.0,Severe Tropical Storm,985,50
417,2004,8,21,6,18.1,132.9,Severe Tropical Storm,980,55
417,2004,8,21,12,19.0,132.0,Severe Tropical Storm,980,55
417,2004,8,21,18,19.6,130.7,Severe Tropical Storm,975,60
417,2004,8,22,0,20.1,129.8,Severe Tropical Storm,975,60
417,2004,8,22,6,21.0,128.9,Severe Tropical Storm,975,60
417,2004,8,22,12,21.6,127.9,Typhoon,970,65
417,2004,8,22,18,22.3,127.1,Typhoon,970,65
417,2004,8,22,21,22.5,126.8,Typhoon,970,65
417,2004,8,23,0,22.9,126.2,Typhoon,970,65
417,2004,8,23,3,23.1,125.8,Typhoon,970,65
417,2004,8,23,6,23.4,125.5,Typhoon,965,70
417,2004,8,23,9,23.6,125.1,Typhoon,965,70
417,2004,8,23,12,23.7,125.0,Typhoon,965,70
417,2004,8,23,15,24.2,124.7,Typhoon,960,75
417,2004,8,23,18,24.6,124.3,Typhoon,960,75
417,2004,8,23,21,24.8,124.1,Typhoon,960,75
417,2004,8,24,0,24.7,123.9,Typhoon,955,80
417,2004,8,24,3,24.9,123.8,Typhoon,955,80
417,2004,8,24,6,25.2,123.5,Typhoon,955,80
417,2004,8,24,9,25.3,123.3,Typhoon,955,80
417,2004,8,24,12,25.5,122.9,Typhoon,955,80
417,2004,8,24,15,25.5,122.6,Typhoon,955,80
417,2004,8,24,18,25.4,122.1,Typhoon,960,75
417,2004,8,24,21,25.4,121.7,Typhoon,960,75
417,2004,8,25,0,25.4,121.4,Typhoon,960,75
417,2004,8,25,6,25.5,120.5,Typhoon,965,70
417,2004,8,25,12,24.9,119.0,Severe Tropical Storm,975,60
417,2004,8,25,18,24.5,118.1,Severe Tropical Storm,985,50
417,2004,8,26,0,23.8,116.9,Tropical Storm,990,35
417,2004,8,26,6,23.6,116.3,Tropical Depression,990,0
417,2004,8,26,12,23.6,115.7,Tropical Depression,992,0
417,2004,8,26,18,23.0,114.5,Tropical Depression,992,0
417,2004,8,27,0,22.8,113.3,Tropical Depression,994,0
417,2004,8,27,6,22.7,113.1,Tropical Depression,994,0
417,2004,8,27,12,22.6,112.9,Tropical Depression,994,0
417,2004,8,27,18,22.5,112.6,Tropical Depression,996,0
417,2004,8,28,0,22.4,112.3,Tropical Depression,996,0
417,2004,8,28,6,22.2,112.2,Tropical Depression,996,0
417,2004,8,28,12,21.5,111.2,Tropical Depression,996,0
417,2004,8,28,18,21.4,110.7,Tropical Depression,996,0
417,2004,8,29,0,21.6,110.6,Tropical Depression,996,0
417,2004,8,29,6,21.7,110.6,Tropical Depression,996,0
417,2004,8,29,12,21.7,110.1,Tropical Depression,996,0
417,2004,8,29,18,21.6,109.7,Tropical Depression,996,0
417,2004,8,30,0,21.6,109.7,Tropical Depression,996,0
417,2004,8,30,6,21.8,109.7,Tropical Depression,996,0
417,2004,8,30,12,21.8,109.6,Tropical Depression,998,0
417,2004,8,30,18,21.4,108.9,Tropical Depression,1002,0
417,2004,8,31,0,21.0,108.4,Tropical Depression,1002,0
418,2004,8,26,6,10.5,171.0,Tropical Depression,1008,0
418,2004,8,26,12,10.5,170.0,Tropical Depression,1008,0
418,2004,8,26,18,10.6,169.3,Tropical Depression,1008,0
418,2004,8,27,0,10.7,168.7,Tropical Depression,1008,0
418,2004,8,27,6,10.8,167.8,Tropical Depression,1004,0
418,2004,8,27,12,11.0,167.0,Tropical Depression,1004,0
418,2004,8,27,18,11.1,166.0,Tropical Depression,1000,0
418,2004,8,28,0,11.3,165.0,Tropical Storm,998,35
418,2004,8,28,6,11.9,164.2,Tropical Storm,992,40
418,2004,8,28,12,12.4,163.1,Severe Tropical Storm,985,50
418,2004,8,28,18,13.0,161.9,Severe Tropical Storm,980,55
418,2004,8,29,0,13.3,160.4,Severe Tropical Storm,980,55
418,2004,8,29,6,13.7,158.8,Severe Tropical Storm,980,55
418,2004,8,29,12,14.0,157.4,Severe Tropical Storm,980,55
418,2004,8,29,18,14.5,156.0,Severe Tropical Storm,980,55
418,2004,8,30,0,14.9,154.4,Severe Tropical Storm,975,60
418,2004,8,30,6,15.3,152.8,Severe Tropical Storm,975,60
418,2004,8,30,12,15.5,151.5,Typhoon,965,65
418,2004,8,30,18,16.0,150.5,Typhoon,955,75
418,2004,8,31,0,16.4,149.5,Typhoon,940,85
418,2004,8,31,6,16.7,148.5,Typhoon,925,90
418,2004,8,31,12,17.3,147.7,Typhoon,925,90
418,2004,8,31,18,17.8,146.7,Typhoon,925,90
418,2004,9,1,0,18.4,146.3,Typhoon,925,90
418,2004,9,1,6,19.5,145.3,Typhoon,925,90
418,2004,9,1,12,20.2,143.7,Typhoon,925,90
418,2004,9,1,18,20.6,142.3,Typhoon,925,90
418,2004,9,2,0,21.1,141.0,Typhoon,925,90
418,2004,9,2,6,21.6,139.8,Typhoon,925,90
418,2004,9,2,12,21.8,138.5,Typhoon,935,85
418,2004,9,2,18,22.0,137.4,Typhoon,935,85
418,2004,9,3,0,22.1,136.3,Typhoon,935,85
418,2004,9,3,6,22.3,135.2,Typhoon,935,85
418,2004,9,3,12,22.5,134.0,Typhoon,935,85
418,2004,9,3,18,22.8,133.2,Typhoon,935,85
418,2004,9,4,0,23.3,132.1,Typhoon,935,85
418,2004,9,4,6,24.0,131.2,Typhoon,925,95
418,2004,9,4,12,24.4,130.5,Typhoon,925,95
418,2004,9,4,18,25.1,129.7,Typhoon,925,95
418,2004,9,4,21,25.4,129.4,Typhoon,925,95
418,2004,9,5,0,25.8,129.0,Typhoon,925,95
418,2004,9,5,3,26.1,128.5,Typhoon,925,95
418,2004,9,5,6,26.3,128.3,Typhoon,925,95
418,2004,9,5,8,26.4,128.1,Typhoon,925,95
418,2004,9,5,9,26.7,128.1,Typhoon,925,95
418,2004,9,5,12,26.9,127.9,Typhoon,930,90
418,2004,9,5,15,27.4,127.5,Typhoon,930,90
418,2004,9,5,18,27.8,127.3,Typhoon,930,90
418,2004,9,5,21,28.0,127.2,Typhoon,935,85
418,2004,9,6,0,28.4,127.1,Typhoon,935,85
418,2004,9,6,3,28.9,127.0,Typhoon,935,85
418,2004,9,6,6,29.3,127.0,Typhoon,940,80
418,2004,9,6,9,29.5,127.1,Typhoon,940,80
418,2004,9,6,12,29.9,127.3,Typhoon,940,80
418,2004,9,6,15,30.3,127.5,Typhoon,940,80
418,2004,9,6,18,31.1,128.0,Typhoon,945,75
418,2004,9,6,21,31.8,128.7,Typhoon,945,75
418,2004,9,7,0,32.7,129.6,Typhoon,945,75
418,2004,9,7,3,33.9,130.7,Typhoon,945,75
418,2004,9,7,6,35.4,132.2,Typhoon,950,75
418,2004,9,7,9,36.8,133.8,Typhoon,955,70
418,2004,9,7,12,38.7,135.9,Typhoon,960,65
418,2004,9,7,15,40.2,138.0,Severe Tropical Storm,965,60
418,2004,9,7,18,41.7,139.2,Severe Tropical Storm,970,55
418,2004,9,7,21,42.8,139.8,Severe Tropical Storm,970,55
418,2004,9,8,0,43.8,139.7,Extra-tropical Cyclone,968,0
418,2004,9,8,6,46.0,142.5,Extra-tropical Cyclone,960,0
418,2004,9,8,12,48.7,146.1,Extra-tropical Cyclone,968,0
418,2004,9,8,18,50.3,150.0,Extra-tropical Cyclone,972,0
418,2004,9,9,0,51.6,153.9,Extra-tropical Cyclone,974,0
418,2004,9,9,6,53.0,157.7,Extra-tropical Cyclone,976,0
418,2004,9,9,12,53.3,162.4,Extra-tropical Cyclone,978,0
418,2004,9,9,18,53.6,166.1,Extra-tropical Cyclone,980,0
418,2004,9,10,0,53.7,169.0,Extra-tropical Cyclone,984,0
418,2004,9,10,6,53.3,173.1,Extra-tropical Cyclone,986,0
418,2004,9,10,12,53.4,177.5,Extra-tropical Cyclone,988,0
418,2004,9,10,18,53.5,180.2,Extra-tropical Cyclone,988,0
419,2004,9,3,18,14.0,155.6,Tropical Depression,1008,0
419,2004,9,4,0,15.0,153.9,Tropical Depression,1008,0
419,2004,9,4,6,15.9,152.8,Tropical Depression,1004,0
419,2004,9,4,12,16.5,151.6,Tropical Depression,1004,0
419,2004,9,4,18,16.8,150.2,Tropical Storm,1000,35
419,2004,9,5,0,17.4,148.7,Tropical Storm,990,45
419,2004,9,5,6,18.2,147.3,Severe Tropical Storm,985,50
419,2004,9,5,12,18.4,145.8,Severe Tropical Storm,980,55
419,2004,9,5,18,19.0,144.2,Severe Tropical Storm,980,55
419,2004,9,6,0,19.3,142.7,Severe Tropical Storm,985,50
419,2004,9,6,6,19.5,141.1,Severe Tropical Storm,985,50
419,2004,9,6,12,19.8,140.0,Severe Tropical Storm,985,50
419,2004,9,6,18,20.6,139.0,Severe Tropical Storm,985,50
419,2004,9,7,0,21.8,138.7,Tropical Storm,985,45
419,2004,9,7,6,23.0,138.0,Tropical Depression,998,0
419,2004,9,7,12,23.7,138.1,Tropical Depression,998,0
419,2004,9,7,18,24.6,137.8,Tropical Depression,1000,0
419,2004,9,8,0,26.0,137.8,Tropical Depression,1004,0
419,2004,9,8,6,27.1,137.5,Tropical Depression,1008,0
419,2004,9,8,12,28.2,137.1,Tropical Depression,1010,0
419,2004,9,8,18,29.6,137.0,Tropical Depression,1010,0
419,2004,9,9,0,30.9,137.3,Tropical Depression,1012,0
420,2004,9,10,18,23.0,119.6,Tropical Depression,1002,0
420,2004,9,11,0,22.7,120.3,Tropical Storm,1000,35
420,2004,9,11,6,22.5,121.4,Tropical Storm,998,35
420,2004,9,11,12,23.4,121.8,Tropical Storm,998,35
420,2004,9,11,18,24.4,122.1,Tropical Storm,996,40
420,2004,9,12,0,24.9,122.2,Tropical Storm,996,40
420,2004,9,12,6,25.3,122.3,Tropical Storm,996,40
420,2004,9,12,12,26.1,122.3,Tropical Storm,998,35
420,2004,9,12,18,26.5,121.9,Tropical Storm,998,35
420,2004,9,13,0,27.1,121.5,Tropical Storm,1000,35
420,2004,9,13,6,27.8,120.6,Tropical Depression,1004,0
420,2004,9,13,12,28.3,120.0,Tropical Depression,1010,0
420,2004,9,13,18,30.0,119.6,Extra-tropical Cyclone,1010,0
420,2004,9,14,0,32.0,119.1,Extra-tropical Cyclone,1008,0
420,2004,9,14,6,32.6,119.1,Extra-tropical Cyclone,1008,0
420,2004,9,14,12,35.7,119.4,Extra-tropical Cyclone,1008,0
420,2004,9,14,18,39.1,118.0,Extra-tropical Cyclone,1004,0
420,2004,9,15,0,40.4,117.9,Extra-tropical Cyclone,1004,0
420,2004,9,15,6,42.1,117.4,Extra-tropical Cyclone,1004,0
420,2004,9,15,12,44.8,116.8,Extra-tropical Cyclone,1004,0
420,2004,9,15,18,46.7,116.4,Extra-tropical Cyclone,1000,0
420,2004,9,16,0,49.4,116.6,Extra-tropical Cyclone,998,0
420,2004,9,16,6,50.9,116.6,Extra-tropical Cyclone,994,0
420,2004,9,16,12,51.6,117.9,Extra-tropical Cyclone,994,0
420,2004,9,16,18,52.1,119.0,Extra-tropical Cyclone,994,0
420,2004,9,17,0,52.5,120.2,Extra-tropical Cyclone,994,0
420,2004,9,17,6,53.0,122.1,Extra-tropical Cyclone,992,0
420,2004,9,17,12,53.1,123.5,Extra-tropical Cyclone,996,0
420,2004,9,17,18,53.1,124.3,Extra-tropical Cyclone,996,0
420,2004,9,18,0,52.8,125.5,Extra-tropical Cyclone,998,0
420,2004,9,18,6,52.5,126.5,Extra-tropical Cyclone,998,0
420,2004,9,18,12,52.2,128.5,Extra-tropical Cyclone,998,0
420,2004,9,18,18,52.1,129.9,Extra-tropical Cyclone,998,0
420,2004,9,19,0,52.0,131.2,Extra-tropical Cyclone,998,0
420,2004,9,19,6,52.0,133.1,Extra-tropical Cyclone,998,0
421,2004,9,19,0,12.5,149.5,Tropical Depression,1008,0
421,2004,9,19,6,12.1,148.4,Tropical Depression,1006,0
421,2004,9,19,12,12.3,147.8,Tropical Depression,1006,0
421,2004,9,19,18,12.5,146.6,Tropical Depression,1006,0
421,2004,9,20,0,12.6,145.3,Tropical Depression,1004,0
421,2004,9,20,6,12.6,144.2,Tropical Depression,1002,0
421,2004,9,20,12,12.8,143.4,Tropical Depression,1000,0
421,2004,9,20,18,12.9,142.6,Tropical Storm,998,35
421,2004,9,21,0,13.2,141.9,Tropical Storm,998,35
421,2004,9,21,6,13.5,141.4,Tropical Storm,994,40
421,2004,9,21,12,14.0,140.8,Tropical Storm,990,45
421,2004,9,21,18,14.5,140.1,Severe Tropical Storm,985,50
421,2004,9,22,0,14.9,139.6,Severe Tropical Storm,980,50
421,2004,9,22,6,15.4,139.2,Severe Tropical Storm,980,50
421,2004,9,22,12,16.0,138.6,Severe Tropical Storm,975,55
421,2004,9,22,18,16.5,138.2,Typhoon,975,65
421,2004,9,23,0,17.3,137.5,Typhoon,970,65
421,2004,9,23,6,17.9,136.7,Typhoon,960,75
421,2004,9,23,12,18.4,135.9,Typhoon,960,75
421,2004,9,23,18,18.8,135.1,Typhoon,950,80
421,2004,9,24,0,19.4,134.3,Typhoon,945,85
421,2004,9,24,6,20.1,133.3,Typhoon,940,90
421,2004,9,24,12,20.5,132.6,Typhoon,940,90
421,2004,9,24,18,21.4,131.9,Typhoon,940,90
421,2004,9,25,0,22.3,131.2,Typhoon,940,90
421,2004,9,25,6,23.6,130.2,Typhoon,945,85
421,2004,9,25,12,24.5,129.2,Typhoon,950,80
421,2004,9,25,15,24.8,128.5,Typhoon,950,80
421,2004,9,25,18,25.2,127.8,Typhoon,950,80
421,2004,9,25,21,25.4,127.1,Typhoon,950,80
421,2004,9,26,0,25.5,126.5,Typhoon,950,80
421,2004,9,26,3,25.6,126.0,Typhoon,950,80
421,2004,9,26,6,25.7,125.6,Typhoon,945,85
421,2004,9,26,9,25.8,125.4,Typhoon,945,85
421,2004,9,26,12,25.8,125.2,Typhoon,945,85
421,2004,9,26,15,25.9,125.0,Typhoon,945,85
421,2004,9,26,18,26.0,124.8,Typhoon,945,85
421,2004,9,26,21,26.1,124.9,Typhoon,945,85
421,2004,9,27,0,26.1,124.9,Typhoon,945,85
421,2004,9,27,3,26.2,125.0,Typhoon,945,85
421,2004,9,27,6,26.3,125.1,Typhoon,945,85
421,2004,9,27,9,26.5,125.3,Typhoon,945,80
421,2004,9,27,12,26.8,125.5,Typhoon,950,80
421,2004,9,27,15,26.9,125.8,Typhoon,950,80
421,2004,9,27,18,27.2,126.0,Typhoon,955,75
421,2004,9,27,21,27.6,126.3,Typhoon,955,75
421,2004,9,28,0,28.0,126.6,Typhoon,960,70
421,2004,9,28,3,28.4,126.8,Typhoon,960,70
421,2004,9,28,6,28.9,127.1,Typhoon,965,65
421,2004,9,28,9,29.4,127.4,Typhoon,965,65
421,2004,9,28,12,29.9,127.8,Typhoon,965,65
421,2004,9,28,15,30.3,128.3,Typhoon,965,65
421,2004,9,28,18,30.8,129.0,Severe Tropical Storm,970,60
421,2004,9,28,21,31.2,129.7,Severe Tropical Storm,970,60
421,2004,9,28,23,31.5,130.2,Severe Tropical Storm,970,60
421,2004,9,29,0,31.7,130.5,Severe Tropical Storm,970,60
421,2004,9,29,3,32.3,131.5,Severe Tropical Storm,975,60
421,2004,9,29,6,32.9,132.7,Severe Tropical Storm,980,55
421,2004,9,29,9,33.7,134.0,Severe Tropical Storm,985,55
421,2004,9,29,11,34.4,134.6,Severe Tropical Storm,990,50
421,2004,9,29,12,34.8,135.5,Severe Tropical Storm,990,50
421,2004,9,29,15,36.2,136.4,Tropical Storm,992,45
421,2004,9,29,18,37.0,137.8,Tropical Storm,994,45
421,2004,9,29,21,38.3,140.0,Tropical Storm,994,45
421,2004,9,30,0,38.7,141.1,Extra-tropical Cyclone,996,0
421,2004,9,30,6,39.0,143.4,Extra-tropical Cyclone,1000,0
421,2004,9,30,12,38.4,145.0,Extra-tropical Cyclone,1002,0
421,2004,9,30,18,37.5,146.4,Extra-tropical Cyclone,1004,0
421,2004,10,1,0,36.7,148.0,Extra-tropical Cyclone,1004,0
421,2004,10,1,6,36.1,150.2,Extra-tropical Cyclone,1004,0
421,2004,10,1,12,36.1,151.1,Extra-tropical Cyclone,1006,0
421,2004,10,1,18,36.2,151.9,Extra-tropical Cyclone,1006,0
421,2004,10,2,0,36.1,152.2,Extra-tropical Cyclone,1008,0
421,2004,10,2,6,36.0,152.7,Extra-tropical Cyclone,1012,0
421,2004,10,2,12,34.3,152.4,Extra-tropical Cyclone,1014,0
421,2004,10,2,18,32.1,152.9,Extra-tropical Cyclone,1014,0
422,2004,10,3,6,16.5,135.3,Tropical Depression,1002,0
422,2004,10,3,12,16.5,134.9,Tropical Depression,1002,0
422,2004,10,3,18,16.6,134.6,Tropical Depression,1002,0
422,2004,10,4,0,16.6,134.5,Tropical Depression,1000,0
422,2004,10,4,6,16.6,134.4,Tropical Storm,996,40
422,2004,10,4,12,16.8,134.4,Tropical Storm,994,40
422,2004,10,4,18,17.0,134.5,Tropical Storm,994,40
422,2004,10,5,0,18.0,134.5,Tropical Storm,994,40
422,2004,10,5,6,18.9,134.6,Tropical Storm,990,45
422,2004,10,5,12,19.9,134.9,Tropical Storm,990,45
422,2004,10,5,18,20.3,134.3,Tropical Storm,990,45
422,2004,10,6,0,20.5,133.5,Severe Tropical Storm,985,50
422,2004,10,6,6,20.7,132.8,Severe Tropical Storm,980,55
422,2004,10,6,12,21.0,132.2,Severe Tropical Storm,975,60
422,2004,10,6,18,21.4,131.6,Typhoon,965,70
422,2004,10,7,0,21.9,130.9,Typhoon,955,75
422,2004,10,7,6,22.2,130.6,Typhoon,940,90
422,2004,10,7,12,22.7,130.7,Typhoon,930,95
422,2004,10,7,15,23.0,130.8,Typhoon,925,95
422,2004,10,7,18,23.3,130.9,Typhoon,920,100
422,2004,10,7,21,23.5,131.1,Typhoon,920,100
422,2004,10,8,0,23.9,131.4,Typhoon,920,100
422,2004,10,8,3,24.6,131.8,Typhoon,920,100
422,2004,10,8,6,25.1,132.2,Typhoon,920,100
422,2004,10,8,9,26.1,132.8,Typhoon,920,100
422,2004,10,8,12,27.0,133.3,Typhoon,925,100
422,2004,10,8,15,27.9,133.8,Typhoon,930,100
422,2004,10,8,18,28.9,134.5,Typhoon,935,95
422,2004,10,8,21,30.2,135.2,Typhoon,940,90
422,2004,10,9,0,31.6,136.1,Typhoon,945,85
422,2004,10,9,3,33.1,137.1,Typhoon,950,80
422,2004,10,9,6,34.3,138.3,Typhoon,950,80
422,2004,10,9,7,34.8,138.8,Typhoon,950,80
422,2004,10,9,8,35.2,139.5,Typhoon,965,70
422,2004,10,9,9,35.6,140.0,Severe Tropical Storm,980,60
422,2004,10,9,12,36.7,141.6,Severe Tropical Storm,985,55
422,2004,10,9,15,37.5,143.2,Severe Tropical Storm,990,55
422,2004,10,9,18,38.1,145.1,Severe Tropical Storm,992,50
422,2004,10,9,21,38.7,147.1,Tropical Storm,994,45
422,2004,10,10,0,39.6,150.1,Extra-tropical Cyclone,996,0
423,2004,10,12,0,12.0,151.0,Tropical Depression,1004,0
